phrase,tsne_0,tsne_1,label
mcgurk effect arises,0.20882093091736612,-1.0608117178349237,non-cs
mcgurk effect based,0.17089258532628057,1.0756598979539098,non-cs
md simulations,3.335690134531113,1.2023608787293216,non-cs
measure molecular dynamics,6.173444076511507,0.1757032499251199,non-cs
measuring properties,0.6903726455452741,-1.1213782402363717,non-cs
mechanical systems,2.336193606893152,-1.6462935175618045,non-cs
media player known,-2.149254291043679,-4.327982835628611,non-cs
mediated communications,-2.921178012530307,0.25712375128903187,non-cs
mediated reality,-4.313700938559694,-1.3660408748413377,non-cs
medical imaging also establishes,2.4168225301769266,-2.4811875677868507,non-cs
medical reasons,-0.08501269705875042,0.5590303368042292,non-cs
meet third normal form standards,-2.7619291728926774,-1.5307952430707494,non-cs
meet third normal form would,-2.7117865706706543,0.8485772050688738,non-cs
meeting software requirements rather,2.6914700112493386,0.8861620375700691,non-cs
membership inference,1.559735632295077,-1.628700161374096,non-cs
membership inference attacks,4.386976838135535,2.6258298356251433,non-cs
memory debuggers work,4.0779750107103485,-0.632473851444146,non-cs
memory leaks due,2.813925433628434,6.64459137267814,non-cs
mental states,0.7447833639168163,1.706258325340979,non-cs
mental weaknesses,-0.843954480846375,7.659159950583408,non-cs
mentioned explicitly,-5.008027339508836,-6.286789954029943,non-cs
merge operation,1.9851839652938232,0.45070762961682875,non-cs
mergeable heap structures,2.0747969299234965,-0.8323766945790151,non-cs
messaging open service interface definition,2.3405789225696396,-4.104701500666998,non-cs
metacognition concerned,1.8791389773172789,-0.8181929691558667,non-cs
method used,-2.1109478295026145,-1.874624593599712,non-cs
methods defined,0.8624467145837121,-3.7521412173215913,non-cs
methods including,-2.3049621557800037,-3.8365682157177194,non-cs
methods may,-1.9165910816211986,-1.933132857937513,non-cs
metric facility location problem,1.38799576313803,4.571486386318258,non-cs
metric k-center,-0.47255925812437155,1.7854589784876576,non-cs
michael collins,-1.1416639093572196,2.3649764524334356,non-cs
michael halliday,-1.0162061029546563,1.1001530089191045,non-cs
microbial intelligence,2.3328751960108054,-0.7013467168359943,non-cs
microsoft created,5.894413020156281,-1.4553256000908923,non-cs
microsoft developed,5.918384246478254,-1.458373326746794,non-cs
microsoft since,4.184216815791134,-0.6701313178789515,non-cs
might also need memory debuggers,3.4387326654220045,0.8001666497926414,non-cs
might contain,-3.972568831636015,-1.1493750267288991,non-cs
might instead make cryptanalysis easier,1.56971998299644,2.314231299387451,non-cs
might specify,-3.0979020272198623,-1.4435799289166513,non-cs
military significance,-1.4525323726464783,-2.012497920200393,non-cs
min item allocation,-0.25847178343187366,1.8557256107334272,non-cs
minimal evaluation,-5.363891014681645,8.456447790720896,non-cs
minimizing cost,-2.210095716374125,2.5890558564728368,non-cs
minimum capacity,-4.828893923703532,4.438203792602016,non-cs
minimum cut,-4.5727670443170805,4.667984985555982,non-cs
minimum feedback arc set,-1.1433349374116413,2.709068357246908,non-cs
misleading equivalence,-2.5016140973428853,6.150669232958079,non-cs
mit open courseware,5.785709830006803,-3.1006834641493626,non-cs
mit press,5.986532470781303,-0.7900366353720063,non-cs
mit scheme,5.979023742297851,-1.4456176116231314,non-cs
mitchell waldrop,-0.9791355233773954,1.5584045643466313,non-cs
mixed reality,-2.351444046615709,7.540994122808151,non-cs
modality studied,1.2261069793719366,-3.021393043133004,non-cs
model context,1.1355208518693782,-2.920799425482134,non-cs
model nonlinear processes,1.85090017322496,3.9431852875595927,non-cs
model sequences,2.2934768635044778,-1.9012129090083791,non-cs
model various low,-2.5490735264384075,6.245931852241753,non-cs
modeling systems,3.1512721913607367,-3.210410527305741,non-cs
models need,-0.4283802036089122,-1.2796716150616967,non-cs
modern application,-2.5365234312839577,-2.466495668771408,non-cs
modern branch,-2.3090364436035493,-0.059826162432803594,non-cs
modern practice offers essentially,-2.6592642013627428,-2.4139188814743604,non-cs
modern robust optimization deals primarily,0.6540981767909475,-0.19543085969182172,non-cs
modern self,-2.289083084600668,0.26169707697652883,non-cs
modern study,0.64216223475025,-0.008314924256500959,non-cs
modern technology,-2.2101485943374186,-3.319857860233968,non-cs
modify class prototype,4.360669937275487,-0.9903435181180121,non-cs
molecular biology,7.071382746935808,0.5648162411222112,non-cs
molecular dynamics generally leads,2.3331857824074738,-1.5062376932312143,non-cs
molecular dynamics models,6.812534018440009,0.6955997073195361,non-cs
molecular mechanics,3.8652622130876457,1.9213006384153386,non-cs
monitoring brain function,5.027296303845088,-2.645643881854644,non-cs
monitoring memory access,6.989945008136109,-0.6453469495590363,non-cs
mostly compatible,-7.875968916129045,-1.6240238267098057,non-cs
mostly concerned,-4.925247923089083,3.124376974222995,non-cs
mounted sights  manipulanda,-1.6678840884774704,-1.4383779404144477,non-cs
mouse coming,1.0597821895576214,0.22733442623992503,non-cs
move consists,-3.042551222915066,-1.9500589984008132,non-cs
mrf  markov network,3.7972970551453638,0.9168716464586334,non-cs
much larger lists available,-3.1463632613098724,-3.330208637377255,non-cs
much like half,-4.16688629934677,2.857096425545757,non-cs
much modern controller design,0.4669405972726689,-2.1245424241070956,non-cs
much smoother shading,-5.235279124345932,1.0410919134834395,non-cs
much weaker,-4.697757456447546,9.657051691335216,non-cs
multifaceted construct used,-0.5217256152203583,-1.4614485982470053,non-cs
multiple classes,1.8626655112559303,0.02223557223011603,non-cs
multiple edges,-2.2956630515373804,1.3550121925647267,non-cs
multiple interconnected layers,-1.28031814466158,-0.7126034091438747,non-cs
multiple parameters,-1.0277818076263334,0.5613882820424939,non-cs
multiple patients,0.25203706027602685,0.6730383770290818,non-cs
multiple sensors,0.3964060222344673,-1.751388767540699,non-cs
music videos,0.01253243231102492,-0.43733422945179107,non-cs
music visualization may,1.6200289981942941,-1.019788230050347,non-cs
music visualization systems,3.257836515601232,-1.4323876599796859,non-cs
musical track,-1.8117974296098984,-2.3669664467645894,non-cs
must also,-3.998916160958477,-0.5138958496651209,non-cs
must hold,-4.492233489132504,-1.225987101655719,non-cs
n - variable ordinary boolean function acting,2.2778616546478023,3.5621344851531997,non-cs
name entered,-0.0928243946486769,-2.7303069857996367,non-cs
name hints,-1.152487273383245,-0.5653255954363782,non-cs
name positive matrix factorization,-3.425383054927167,-3.4700380917240254,non-cs
named pipes,-1.3901254868837964,-0.38126213964897043,non-cs
narrowband analog,-1.2851179476671601,8.047713292807007,non-cs
nathan dautenhahn,-1.9454525360548856,2.3438774156875684,non-cs
national centers,-0.3687971689460903,-2.075310160471227,non-cs
natural parts,-4.131993223003483,-1.565456587888824,non-cs
natural systems include ant colonies,3.7685092853457327,-1.1112940885233034,non-cs
natural way,-6.184337385836806,-1.479794171566138,non-cs
naturally occurring state described,-3.4020570535522525,-1.8496189355645385,non-cs
naval research,3.587630996488523,-0.44478504714570216,non-cs
nearest neighbor,-3.4772497278559675,-0.8723273637918677,non-cs
nearest neighbors algorithm,1.3579244713725713,0.38174756002077453,non-cs
nearly constant time per retrieval,-4.827987399390621,-2.4588193405973118,non-cs
necessarily perform better,-7.14249918959062,-2.1218612189533244,non-cs
necessary condition,-4.575932570521649,-1.6870210177162257,non-cs
negative matrix approximation,-0.20292053553531614,9.05404960754415,non-cs
negative matrix factorization,0.7889616852949858,7.902152569938108,non-cs
negative matrix factorization lee,0.24509705485455324,7.452259020892314,non-cs
negative matrix factorizations,0.5871741104809779,8.077457064773848,non-cs
negative outcome,-3.0813369997176765,7.539899361486056,non-cs
network built,1.2609056170380193,-2.7842869940634967,non-cs
network games  proceedings,3.7608724885313745,-0.4926033069630934,non-cs
networking paradigms primarily based upon,2.6680600042569815,-1.8616809666414567,non-cs
networks performing,0.9205356553959615,-3.6272538768863534,non-cs
neural information processing workshop,6.942257342857442,-2.3258923746324807,non-cs
never called,-1.7605929093118444,10.49226580936831,non-cs
never required,-5.455336747607031,3.8657664778351,non-cs
never return,-2.1568343869401683,9.964043141728853,non-cs
new definition,-1.8630371770023948,-0.34985115165712316,non-cs
new family,-2.4236719633803783,-0.7592594842588717,non-cs
new items,-1.955274848088622,-1.1736211621651225,non-cs
new operations,-1.5979036766605923,-1.266365176618526,non-cs
new rules,-1.2708536387355482,0.21078541718331997,non-cs
new sense,-4.612348874223034,-1.0435877330414447,non-cs
new system,-1.5921430512198422,-0.10808016859284952,non-cs
new terminology,-1.5272691238973102,0.6086168518288787,non-cs
newcastle university,0.8214767613173164,-0.16095662816513173,non-cs
newer alternative,-3.742065485606764,0.8470514787416679,non-cs
newer segment,-3.1391122948672487,0.7614971751115577,non-cs
next generation commodity computing platform,3.8462273237135465,-1.64076429859452,non-cs
next layer,-2.6068701719539864,-0.6981533439806237,non-cs
niche circumstances,-4.358170568431917,1.2375711245895544,non-cs
nigel martin,-1.1846893859881522,2.059172277825841,non-cs
nnmf  also non,-4.303674758760728,7.849183980710045,non-cs
node contains,-0.43613045471978823,-2.87266978920089,non-cs
node link,1.4699514707599237,-2.172033077304974,non-cs
nodes compete,1.113992864815255,-2.749304539378931,non-cs
noga alon,-3.147261149751728,4.541370034843062,non-cs
noise immunity,-2.904750639046479,1.2509298731501104,non-cs
nontrivial multi,-4.196859093120163,9.495804567814357,non-cs
norm iec 61131,0.6450460510922847,0.9435716597279797,non-cs
normal anatomy,-4.7731803654128475,2.2016149676347676,non-cs
normal form used,-5.941455971567751,1.5606882543653484,non-cs
normally shown,-5.041799953027026,-0.2754242399847582,non-cs
notation directly,-1.6215644104342533,-1.8986361108079677,non-cs
note however,-3.897434087086731,1.1698236287940835,non-cs
nouns first,-1.3039139260923984,-0.7301326822000794,non-cs
number generation,0.4597941008662487,-0.09028775967209939,non-cs
numerical linear algebra aims,5.800259499775525,1.1351967084281063,non-cs
numerical linear algebra uses properties,6.671652473412842,1.1961430746812869,non-cs
numerical variational technique devised,4.224757173961929,0.437347372856372,non-cs
numerically solve certain differential equations,5.3212592304705355,0.5882498298633896,non-cs
numerically unstable,-2.3178320505181413,8.16837825686293,non-cs
numerous studies,-0.3463859494633174,-3.07810636544858,non-cs
object recognition favors supervised learning,2.4124814805643138,-1.2180596876633336,non-cs
object within,-0.008982939152817518,-2.217063947719966,non-cs
objective optimization problem,2.15052586664048,-1.2681366328916832,non-cs
objective optimization problems,2.2574430396401457,-1.674623318233432,non-cs
objective optimization problems involving two,3.4844411982758143,-0.8536187208445009,non-cs
objective programming,-4.196536928194988,-3.5536409387931216,non-cs
objects designed,0.056208509005889376,-3.652516402377804,non-cs
observed immune functions,0.9585863551706332,-1.4217664901717577,non-cs
observed values,-2.220459694626424,-1.9134723895907844,non-cs
obtain generic algorithms,4.099613028500011,-0.3870993425655238,non-cs
obtain increasingly accurate eigenvalue estimates,-1.953194654383535,-3.73867573411079,non-cs
occasionally used,-5.13480320335773,0.8516041810538759,non-cs
occur first,-3.0550477717975535,-2.5401037017403336,non-cs
octal floating point  base four,0.7800017236036882,2.2460163937585045,non-cs
odes  partial differential equations,3.9472014669313142,3.188860541500436,non-cs
often abbreviated,-4.796927277336919,3.7339138398217244,non-cs
often abbreviated data viz,-2.0589861513014873,3.222148605223223,non-cs
often applied,-5.718673912502229,-3.472121856876016,non-cs
often called,-5.124858594381157,-1.6999794781895254,non-cs
often cited,-5.227709587711821,-3.7737909325689505,non-cs
often confused,-4.294941750093946,4.632773031463378,non-cs
often described schematically,-2.5931293102257067,-4.867515472245262,non-cs
often employed,-5.321427704779026,-4.038801805745707,non-cs
often illustrated,-3.1067775266741857,-3.2645798195597067,non-cs
often incorporated,-4.688591597663383,-2.7090919639464968,non-cs
often left,-5.219508894976116,5.9302585032342865,non-cs
often much,-5.12487090465636,-1.6413526642544494,non-cs
often necessary,-4.667541893663934,-1.4335910488122277,non-cs
often published,-3.9008409931355366,-3.1834932895228447,non-cs
often referred,-5.524215229615189,-3.138092669176965,non-cs
often seeks,-5.228903158583185,-2.2649770495311383,non-cs
often used,-5.999563810650533,-3.4242555187028962,non-cs
often used synonymously,-3.688595557804683,-1.8652568986861175,non-cs
one advantage,-6.264079826027725,2.9713337257609367,non-cs
one another,-4.310442788057758,0.49545849751374427,non-cs
one application aspect,-2.9260866833955745,5.573034481634534,non-cs
one approach,-4.3925480991980494,5.215466558915592,non-cs
one data item,-2.3944054221678535,7.795915595281836,non-cs
one final division,-2.915078522909896,4.504035279963345,non-cs
one hidden layer,-3.2155853534295433,8.865940957711668,non-cs
one instruction,-3.916721254715173,6.7732010447296185,non-cs
one kind,-5.737525883245474,4.124850710000183,non-cs
one layer,-4.233653788545045,7.206606597451458,non-cs
one may use,-2.996610065742843,-2.095688886102614,non-cs
one means,-4.378726764204467,0.7982587023642211,non-cs
one molecular dynamics simulation may,3.040016158417853,2.7053882430101126,non-cs
one named function,-2.6970015117604422,4.573971348989584,non-cs
one notable sub,-4.580503178857669,1.5567894459419633,non-cs
